"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (UTC)","Year","Month","Day","Time (UTC)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-115.78","54.14","WHITECOURT","3067371","2016-04-01 00:00","2016","04","01","00:00","","12.6","","0.9","","45","","","M","","M","11","","","","92.48","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-01 01:00","2016","04","01","01:00","","12.1","","1.2","","48","","","M","","M","9","","","","92.43","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-01 02:00","2016","04","01","02:00","","10.1","","1.6","","55","","","M","","M","4","","","","92.38","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-01 03:00","2016","04","01","03:00","","8.7","","0.9","","58","","","M","","M","0","","","","92.37","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-01 04:00","2016","04","01","04:00","","6.8","","0.6","","65","","","M","","M","3","","","","92.41","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-01 05:00","2016","04","01","05:00","","5.8","","0.4","","68","","","M","","M","3","","","","92.43","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-01 06:00","2016","04","01","06:00","","5.2","","0.1","","70","","","M","","M","4","","","","92.46","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-01 07:00","2016","04","01","07:00","","3.2","","-0.3","","78","","","M","","M","0","","","","92.49","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-01 08:00","2016","04","01","08:00","","3.8","","-0.5","","74","","","M","","M","10","","","","92.50","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-01 09:00","2016","04","01","09:00","","3.3","","-1.0","","73","","","M","","M","10","","","","92.52","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-01 10:00","2016","04","01","10:00","","2.8","","-1.3","","75","","","M","","M","10","","","","92.52","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-01 11:00","2016","04","01","11:00","","2.5","","-1.5","","75","","","M","","M","10","","","","92.54","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-01 12:00","2016","04","01","12:00","","1.3","","-1.9","","79","","","M","","M","3","","","","92.56","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-01 13:00","2016","04","01","13:00","","0.1","","-2.3","","84","","","","","M","9","","","","92.56","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-01 14:00","2016","04","01","14:00","","2.2","","-1.7","","75","","","M","","M","11","","","","92.59","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-01 15:00","2016","04","01","15:00","","4.1","","-1.3","","68","","","M","","M","15","","","","92.60","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-01 16:00","2016","04","01","16:00","","6.9","","0.2","","62","","","M","","M","11","","","","92.61","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-01 17:00","2016","04","01","17:00","","11.1","","0.1","","47","","","M","","M","15","","","","92.59","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-01 18:00","2016","04","01","18:00","","13.8","","0.1","","39","","","M","","M","12","","","","92.56","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-01 19:00","2016","04","01","19:00","","16.0","","-0.3","","33","","","M","","M","9","","","","92.52","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-01 20:00","2016","04","01","20:00","","17.6","","-0.8","","29","","","M","","M","11","","","","92.48","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-01 21:00","2016","04","01","21:00","","18.6","","-0.7","","27","","","M","","M","11","","","","92.43","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-01 22:00","2016","04","01","22:00","","19.3","","-0.6","","26","","","M","","M","16","","","","92.35","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-01 23:00","2016","04","01","23:00","","19.7","","-1.2","","24","","","M","","M","10","","","","92.31","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-02 00:00","2016","04","02","00:00","","19.7","","-0.9","","25","","","M","","M","10","","","","92.25","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-02 01:00","2016","04","02","01:00","","19.5","","-0.6","","26","","","M","","M","6","","","","92.19","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-02 02:00","2016","04","02","02:00","","17.6","","-0.9","","29","","","M","","M","","M","","","92.15","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-02 03:00","2016","04","02","03:00","","14.1","","-2.1","","33","","","M","","M","","M","","","92.13","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-02 04:00","2016","04","02","04:00","","12.3","","-0.8","","40","","","M","","M","3","","","","92.08","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-02 05:00","2016","04","02","05:00","","9.5","","-0.7","","49","","","M","","M","5","","","","92.06","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-02 06:00","2016","04","02","06:00","","8.0","","-1.2","","52","","","M","","M","4","","","","92.00","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-02 07:00","2016","04","02","07:00","","6.8","","-1.6","","55","","","M","","M","8","","","","91.93","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-02 08:00","2016","04","02","08:00","","4.5","","-1.7","","64","","","M","","M","9","","","","91.88","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-02 09:00","2016","04","02","09:00","","7.5","","-2.0","","51","","","M","","M","16","","","","91.83","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-02 10:00","2016","04","02","10:00","","4.9","","-2.3","","59","","","M","","M","15","","","","91.78","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-02 11:00","2016","04","02","11:00","","4.8","","-2.5","","59","","","M","","M","15","","","","91.75","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-02 12:00","2016","04","02","12:00","","3.9","","-2.5","","63","","","M","","M","12","","","","91.72","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-02 13:00","2016","04","02","13:00","","4.3","","-2.3","","62","","","M","","M","13","","","","91.68","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-02 14:00","2016","04","02","14:00","","5.1","","-2.4","","58","","","M","","M","13","","","","91.66","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-02 15:00","2016","04","02","15:00","","7.5","","-1.5","","53","","","M","","M","7","","","","91.61","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-02 16:00","2016","04","02","16:00","","10.9","","-0.8","","44","","","M","","M","5","","","","91.55","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-02 17:00","2016","04","02","17:00","","15.2","","-0.9","","33","","","M","","M","19","","","","91.50","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-02 18:00","2016","04","02","18:00","","17.2","","-0.7","","30","","","M","","M","29","","","","91.46","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-02 19:00","2016","04","02","19:00","","17.6","","-0.7","","29","","","M","","M","26","","","","91.44","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-02 20:00","2016","04","02","20:00","","18.0","","-1.7","","26","","","M","","M","42","","","","91.44","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-02 21:00","2016","04","02","21:00","","16.3","","-1.4","","30","","","M","","M","31","","","","91.44","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-02 22:00","2016","04","02","22:00","","17.8","","-1.8","","26","","","M","","M","33","","","","91.39","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-02 23:00","2016","04","02","23:00","","17.5","","-2.8","","25","","","M","","M","36","","","","91.35","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-03 00:00","2016","04","03","00:00","","16.7","","-3.8","","24","","","M","","M","28","","","","91.36","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-03 01:00","2016","04","03","01:00","","15.2","","-3.6","","27","","","M","","M","30","","","","91.39","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-03 02:00","2016","04","03","02:00","","13.8","","-4.6","","28","","","M","","M","27","","","","91.49","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-03 03:00","2016","04","03","03:00","","11.9","","-5.2","","30","","","M","","M","25","","","","91.58","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-03 04:00","2016","04","03","04:00","","10.8","","-5.4","","32","","","M","","M","22","","","","91.66","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-03 05:00","2016","04","03","05:00","","9.5","","-4.7","","36","","","M","","M","16","","","","91.74","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-03 06:00","2016","04","03","06:00","","7.5","","-4.6","","42","","","M","","M","0","","","","91.84","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-03 07:00","2016","04","03","07:00","","6.0","","-3.7","","50","","","M","","M","6","","","","91.92","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-03 08:00","2016","04","03","08:00","","5.5","","-3.8","","51","","","M","","M","9","","","","92.02","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-03 09:00","2016","04","03","09:00","","4.3","","-3.4","","57","","","M","","M","0","","","","92.09","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-03 10:00","2016","04","03","10:00","","3.5","","-1.2","","72","","","M","","M","8","","","","92.18","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-03 11:00","2016","04","03","11:00","","2.6","","-0.5","","80","","","M","","M","7","","","","92.26","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-03 12:00","2016","04","03","12:00","","1.8","","-1.3","","80","","","M","","M","7","","","","92.33","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-03 13:00","2016","04","03","13:00","","1.0","","-1.7","","83","","","M","","M","8","","","","92.35","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-03 14:00","2016","04","03","14:00","","1.1","","-2.0","","80","","","M","","M","0","","","","92.36","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-03 15:00","2016","04","03","15:00","","2.9","","-1.2","","74","","","M","","M","3","","","","92.39","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-03 16:00","2016","04","03","16:00","","5.6","","-0.4","","65","","","M","","M","6","","","","92.41","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-03 17:00","2016","04","03","17:00","","7.9","","-0.6","","55","","","M","","M","11","","","","92.44","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-03 18:00","2016","04","03","18:00","","9.5","","-1.3","","47","","","M","","M","14","","","","92.45","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-03 19:00","2016","04","03","19:00","","10.7","","-2.1","","41","","","M","","M","13","","","","92.42","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-03 20:00","2016","04","03","20:00","","11.8","","-4.6","","31","","","M","","M","15","","","","92.41","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-03 21:00","2016","04","03","21:00","","12.9","","-5.6","","27","","","M","","M","14","","","","92.39","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-03 22:00","2016","04","03","22:00","","13.5","","-5.4","","26","","","M","","M","10","","","","92.38","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-03 23:00","2016","04","03","23:00","","13.8","","-6.3","","24","","","M","","M","10","","","","92.35","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-04 00:00","2016","04","04","00:00","","13.4","","-5.9","","26","","","M","","M","9","","","","92.32","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-04 01:00","2016","04","04","01:00","","12.9","","-6.6","","25","","","M","","M","6","","","","92.33","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-04 02:00","2016","04","04","02:00","","11.0","","-6.0","","30","","","M","","M","6","","","","92.32","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-04 03:00","2016","04","04","03:00","","8.0","","-0.2","","56","","","M","","M","16","","","","92.39","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-04 04:00","2016","04","04","04:00","","6.1","","-0.3","","63","","","M","","M","16","","","","92.42","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-04 05:00","2016","04","04","05:00","","4.9","","-0.6","","68","","","M","","M","15","","","","92.44","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-04 06:00","2016","04","04","06:00","","3.5","","-1.3","","70","","","M","","M","8","","","","92.43","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-04 07:00","2016","04","04","07:00","","2.4","","-2.1","","72","","","M","","M","11","","","","92.41","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-04 08:00","2016","04","04","08:00","","1.2","","-2.3","","78","","","M","","M","15","","","","92.38","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-04 09:00","2016","04","04","09:00","","-0.1","","-2.7","","82","","","","","M","16","","","","92.33","","","","-5","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-04 10:00","2016","04","04","10:00","","-0.9","","-3.0","","85","","","","","M","18","","","","92.24","","","","-6","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-04 11:00","2016","04","04","11:00","","-1.9","","-3.3","","90","","","","","M","15","","","","92.19","","","","-7","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-04 12:00","2016","04","04","12:00","","-1.9","","-3.3","","90","","","","","M","13","","","","92.12","","","","-6","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-04 13:00","2016","04","04","13:00","","-1.9","","-3.4","","89","","","","","M","15","","","","92.07","","","","-7","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-04 14:00","2016","04","04","14:00","","-1.7","","-3.4","","88","","","","","M","13","","","","92.02","","","","-6","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-04 15:00","2016","04","04","15:00","","-1.3","","-3.1","","88","","","","","M","12","","","","91.99","","","","-5","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-04 16:00","2016","04","04","16:00","","-0.5","","-2.8","","84","","","","","M","12","","","","91.96","","","","-4","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-04 17:00","2016","04","04","17:00","","1.4","","-2.1","","78","","","M","","M","13","","","","91.88","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-04 18:00","2016","04","04","18:00","","2.3","","-1.9","","74","","","M","","M","16","","","","91.83","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-04 19:00","2016","04","04","19:00","","3.5","","-1.6","","69","","","M","","M","12","","","","91.77","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-04 20:00","2016","04","04","20:00","","5.0","","-1.0","","66","","","M","","M","12","","","","91.70","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-04 21:00","2016","04","04","21:00","","5.3","","-0.8","","65","","","M","","M","11","","","","91.69","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-04 22:00","2016","04","04","22:00","","6.0","","-0.6","","62","","","M","","M","12","","","","91.65","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-04 23:00","2016","04","04","23:00","","6.5","","-0.5","","61","","","M","","M","12","","","","91.62","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-05 00:00","2016","04","05","00:00","","6.5","","-0.2","","62","","","M","","M","9","","","","91.63","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-05 01:00","2016","04","05","01:00","","6.1","","-0.2","","64","","","M","","M","5","","","","91.69","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-05 02:00","2016","04","05","02:00","","5.3","","0.5","","71","","","M","","M","0","","","","91.76","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-05 03:00","2016","04","05","03:00","","4.2","","1.3","","81","","","M","","M","0","","","","91.82","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-05 04:00","2016","04","05","04:00","","3.3","","1.3","","87","","","M","","M","0","","","","91.94","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-05 05:00","2016","04","05","05:00","","2.9","","1.5","","90","","","M","","M","0","","","","92.00","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-05 06:00","2016","04","05","06:00","","2.5","","1.6","","94","","","M","","M","5","","","","92.02","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-05 07:00","2016","04","05","07:00","","4.1","","2.0","","86","","","M","","M","17","","","","92.03","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-05 08:00","2016","04","05","08:00","","3.9","","2.6","","91","","","M","","M","14","","","","92.04","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-05 09:00","2016","04","05","09:00","","3.6","","2.3","","91","","","M","","M","13","","","","92.12","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-05 10:00","2016","04","05","10:00","","3.5","","1.5","","86","","","M","","M","11","","","","92.13","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-05 11:00","2016","04","05","11:00","","3.1","","0.9","","85","","","M","","M","11","","","","92.20","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-05 12:00","2016","04","05","12:00","","2.3","","0.0","","85","","","M","","M","14","","","","92.28","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-05 13:00","2016","04","05","13:00","","1.9","","-0.7","","83","","","M","","M","15","","","","92.29","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-05 14:00","2016","04","05","14:00","","2.3","","-1.0","","79","","","M","","M","10","","","","92.32","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-05 15:00","2016","04","05","15:00","","4.1","","-0.6","","72","","","M","","M","9","","","","92.34","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-05 16:00","2016","04","05","16:00","","6.4","","-0.2","","63","","","M","","M","16","","","","92.36","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-05 17:00","2016","04","05","17:00","","7.8","","-1.5","","52","","","M","","M","25","","","","92.37","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-05 18:00","2016","04","05","18:00","","9.0","","-2.3","","45","","","M","","M","31","","","","92.39","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-05 19:00","2016","04","05","19:00","","9.9","","-3.8","","38","","","M","","M","29","","","","92.36","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-05 20:00","2016","04","05","20:00","","10.8","","-3.1","","38","","","M","","M","19","","","","92.32","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-05 21:00","2016","04","05","21:00","","11.9","","-3.5","","34","","","M","","M","22","","","","92.24","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-05 22:00","2016","04","05","22:00","","11.6","","-4.6","","32","","","M","","M","14","","","","92.18","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-05 23:00","2016","04","05","23:00","","12.6","","-3.2","","33","","","M","","M","21","","","","92.09","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-06 00:00","2016","04","06","00:00","","11.3","","-2.8","","37","","","M","","M","21","","","","92.11","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-06 01:00","2016","04","06","01:00","","7.4","","2.0","","69","","","M","","M","14","","","","92.15","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-06 02:00","2016","04","06","02:00","","7.3","","1.5","","67","","","M","","M","3","","","","92.01","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-06 03:00","2016","04","06","03:00","","6.4","","0.6","","67","","","M","","M","10","","","","91.87","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-06 04:00","2016","04","06","04:00","","6.5","","0.3","","65","","","M","","M","8","","","","91.83","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-06 05:00","2016","04","06","05:00","","7.9","","-2.1","","49","","","M","","M","14","","","","91.91","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-06 06:00","2016","04","06","06:00","","8.4","","0.2","","56","","","M","","M","42","","","","91.91","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-06 07:00","2016","04","06","07:00","","6.4","","1.9","","73","","","M","","M","10","","","","91.87","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-06 08:00","2016","04","06","08:00","","8.0","","-0.5","","55","","","M","","M","19","","","","91.88","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-06 09:00","2016","04","06","09:00","","7.6","","-0.3","","57","","","M","","M","24","","","","91.94","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-06 10:00","2016","04","06","10:00","","7.7","","-0.7","","55","","","M","","M","33","","","","92.02","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-06 11:00","2016","04","06","11:00","","6.7","","-0.5","","60","","","M","","M","23","","","","92.12","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-06 12:00","2016","04","06","12:00","","5.7","","-0.5","","64","","","M","","M","12","","","","92.23","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-06 13:00","2016","04","06","13:00","","4.9","","-1.1","","65","","","M","","M","18","","","","92.29","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-06 14:00","2016","04","06","14:00","","5.4","","-1.9","","59","","","M","","M","22","","","","92.35","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-06 15:00","2016","04","06","15:00","","7.0","","-2.6","","51","","","M","","M","29","","","","92.39","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-06 16:00","2016","04","06","16:00","","8.0","","-3.5","","44","","","M","","M","34","","","","92.47","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-06 17:00","2016","04","06","17:00","","8.2","","-5.1","","39","","","M","","M","42","","","","92.49","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-06 18:00","2016","04","06","18:00","","9.0","","-5.0","","37","","","M","","M","32","","","","92.51","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-06 19:00","2016","04","06","19:00","","10.5","","-5.6","","32","","","M","","M","31","","","","92.50","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-06 20:00","2016","04","06","20:00","","10.3","","-6.1","","31","","","M","","M","36","","","","92.50","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-06 21:00","2016","04","06","21:00","","12.3","","-6.8","","26","","","M","","M","38","","","","92.50","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-06 22:00","2016","04","06","22:00","","12.0","","-7.3","","25","","","M","","M","35","","","","92.48","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-06 23:00","2016","04","06","23:00","","12.5","","-7.3","","24","","","M","","M","35","","","","92.53","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-07 00:00","2016","04","07","00:00","","12.4","","-7.5","","24","","","M","","M","27","","","","92.58","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-07 01:00","2016","04","07","01:00","","11.7","","-7.5","","25","","","M","","M","34","","","","92.64","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-07 02:00","2016","04","07","02:00","","10.4","","-8.0","","26","","","M","","M","27","","","","92.72","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-07 03:00","2016","04","07","03:00","","8.6","","-7.6","","31","","","M","","M","15","","","","92.82","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-07 04:00","2016","04","07","04:00","","6.2","","-6.7","","39","","","M","","M","7","","","","92.91","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-07 05:00","2016","04","07","05:00","","4.9","","-7.1","","41","","","M","","M","8","","","","92.97","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-07 06:00","2016","04","07","06:00","","4.8","","-7.6","","40","","","M","","M","8","","","","92.98","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-07 07:00","2016","04","07","07:00","","3.5","","-7.7","","44","","","M","","M","8","","","","92.99","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-07 08:00","2016","04","07","08:00","","2.1","","-7.2","","50","","","M","","M","8","","","","93.02","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-07 09:00","2016","04","07","09:00","","1.5","","-7.1","","52","","","M","","M","7","","","","93.05","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-07 10:00","2016","04","07","10:00","","1.0","","-7.0","","55","","","M","","M","5","","","","93.07","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-07 11:00","2016","04","07","11:00","","0.2","","-7.4","","56","","","","","M","5","","","","93.06","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-07 12:00","2016","04","07","12:00","","0.4","","-7.4","","56","","","","","M","5","","","","93.08","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-07 13:00","2016","04","07","13:00","","0.2","","-7.1","","58","","","","","M","4","","","","93.08","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-07 14:00","2016","04","07","14:00","","0.5","","-6.8","","58","","","","","M","4","","","","93.08","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-07 15:00","2016","04","07","15:00","","3.4","","-6.1","","50","","","M","","M","4","","","","93.09","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-07 16:00","2016","04","07","16:00","","4.9","","-5.0","","49","","","M","","M","0","","","","93.12","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-07 17:00","2016","04","07","17:00","","5.7","","-4.3","","49","","","M","","M","4","","","","93.11","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-07 18:00","2016","04","07","18:00","","7.8","","-4.5","","41","","","M","","M","7","","","","93.13","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-07 19:00","2016","04","07","19:00","","9.4","","-3.2","","41","","","M","","M","16","","","","93.07","","","","","","NA"
"-115.78","54.14","WHITECOURT","3067371","2016-04-07 20:00","2016","04","07","20:00","","11.0","","-2.5","","39","","","M","","M","8","","","","93.02","","","","","","NA"
